ProductID,ProductName,ProductBrand,BrandID,Price (USD),Description
10185025,AURELIA Women Blue & Mustard Yellow Printed Knitted Winter Straight Kurta,AURELIA,221,74.9,"Blue and Mustard yellow printed knitted winter straight kurta, has a round neck, long sleeves, straight hem, and side slits"
10186807,AURELIA Women Maroon Ethnic Motifs Printed Anarakli Kurta with Churidar & With Dupatta,AURELIA,221,49.99,"Maroon, gold and green printed Kurta with Churidar with dupatta with dupattaKurta design: Maroon, gold and green Ethnic motifs printedAnarkali shapeRegular styleRound neck, three-quarter regular sleevesBeads and stones detailCalf length with flared hemPolyester Churidar design: Maroon Solid ChuridarElasticated waistbandSlip-on closureDupatta design:Pink embellshed dupatta, has printed border "
10186501,Lavie Brown Solid Shoulder Bag,Lavie,331,45.59,"Tan solid shoulder bag, has a zip closure1 main compartment, 2 external and 4 inner pocketsTablet sleeve: NoTwo Handles with a detachable sling strap"
10186307,Lavie Black & Green Colourblocked Shoulder Bag,Lavie,331,51.4,"Black and green colourblocked shoulder bag, has a zip closure1 main compartment, 1 external and 4 inner pocketsTablet sleeve: NoTwo Handles with a detachable sling strap"
10185415,AURELIA Women Charcoal Grey Solid Regular Trousers,AURELIA,221,75.9,"Charcoal grey solid mid-rise trousers, has snap button closure, 2 pockets and 2 mock pockets"
10187273,WROGN Men Brown Solid Biker Jacket,WROGN,424,19.99,"Brown solid jacket, has a stand collar, 4 pockets, zip closure, long sleeves, straight hem, and polyester"
10185135,AURELIA Women Magenta Printed Straight Kurta,AURELIA,221,59.9,"Magenta printed straight kurta, has a round neck, three-quarter sleeves, straight hem, and side slits"
10187627,WROGN Men Blue & Beige Checked Slim Fit Casual Shirt,WROGN,424,13.19,"Blue & Beige checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket"
10178027,HERE&NOW Women Blue Printed Puffer Jacket,HERE&NOW,108,11.99,"Blue and White printed jacket, has a mandarin collar, 2 pockets, zip closure, long sleeves, straight hem, and polyester lining"
10187359,WROGN Men Blue Slim Fit Mid-Rise Clean Look Stretchable Jeans,WROGN,424,11.99,"Blue medium wash 5-pocket mid-rise jeans, clean look, heavy fade, has a button and zip closure, and waistband with belt loops"
10181679,YWC Men Black Solid Button Shrug,YWC,448,69.9,"Black solid button longline shrug, has long sleeves, straight hem"
10185571,AURELIA Women Navy Blue & Grey Floral Yoke Design Straight Kurta,AURELIA,221,67.9,"Navy blue and grey yoke design straight kurta with embroidered detail, has a round neck, three-quarter sleeves, curved hem, and side slits"
10185591,AURELIA Red Self-Checked Pure Cotton Dupatta,AURELIA,221,49.9,Red self-checked dupatta and has a fringed border
10186123,Lavie Women Copper-Toned Textured Passport Holder,Lavie,331,92.9,"Copper-Toned textured passport holder, has a zip closure1 main compartment8 card holders1 passport holder and a flap pocket1 zip coin pocket"
10185849,t-base Boys Black Camouflage Printed Lightweight Puffer Jacket,t-base,464,12.49,"Black and grey camouflage printed puffer jacket, has a mock collar, 2 pockets, zip closure, long sleeves, straight hem, and polyester"
10186093,Lavie Women Silver-Toned Textured Zip Around Wallet,Lavie,331,20.36,"Silver-Toned textured zip around wallet, has a zip closure1 main compartment8 card holdersZip coin pocket4 slip pockets"
10184349,Invincible Men Red Solid Round Neck Athleisure T-shirt,Invincible,456,66.4,"Red solid Athleisure  T-shirt, has a round neck, and short sleeves"
10186155,Lavie Women Red Textured Sling Bag,Lavie,331,38.99,"Red textured sling bag, has a zip closure1 main compartment, 2 inner pockets, 1 external pocketTablet sleeve: NoHas a non-detachable sling strap"
10184163,RUF & TUF Men Blue Slim Fit Mid-Rise Clean Look Stretchable Jeans,RUF & TUF,466,17.99,"Blue dark wash 5-pocket mid-rise jeans, clean look, heavy fade, has a button and zip closure, and waistband with belt loops"
10187101,WROGN Men Brown Self Design Jacket,WROGN,424,49.99,"Brown self-design jacket, has a mandarin collar, 3 pockets, zip closure, long sleeves, straight hem, and polyester"
10185059,AURELIA Women Black & Silver Floral Yoke Design A-Line Winter Kurta,AURELIA,221,99.9,"Black and silver yoke design A-line winter kurta, has a round neck, three-quarter sleeves, flared hem"
10178085,HERE&NOW Women Black Solid Sweatshirt,HERE&NOW,108,12.59,"Black solid sweatshirt, has a mandarin collar, two pockets, long sleeves, zip closure, straight hem"
10178459,Canary London Men Pink & Blue Slim Fit Checked Casual Shirt,Canary London,348,67.4,"Pink and blue checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket"
10181381,Puma Kids Black Printed Round Manchester City FC  Away Replica Neck T-shirt,Puma,71,17.49,"Product StoryShow your colors and support your favorite team with the Official MCFC Matchwear Range. Manchester City away kit is inspired by Manchesters Hacienda nightclub and music venue, made famous in the 1980s and early 1990s. The shirt features bold color palette and graphic design with references to the Hacienda club and record label design aesthetic.Product Design Details dryCELL: PUMA's designation for moisture-wicking properties that help keep you dry and comfortableRegular FitCrew neck collar and raglan sleeve constructionDouble knit bio-based wicking finishCITY elasticated back neck tape insertFormstrip with PUMA Branding on each shoulderOfficial MCFC woven raised badge on left chestETIHAD heat transfer applied on chestNEXEN heat transfer on sleeveOfficial Licensed secondary branding heat transferEmbroidered PUMA Cat branding on right chestdryCELL"
10180685,Kryptic Men Blue Printed Polo Collar T-shirt,Kryptic,206,12.49,"Blue printed T-shirt, has a polo collar, short sleeves"
10185449,AURELIA Women Navy Blue Chambray Embroidered Detail Straight Kurta,AURELIA,221,59.9,"Navy blue chambray solid straight kurta with embroidered detail, has a round neck, three-quarter sleeves, straight hem, and side slits"
10180895,NBA Men Navy Blue Solid Straight Fit Track Pants,NBA,465,64.9,"Navy Blue straight fit track pants, has an elasticated waistband with a drawstring fastening, 3 pockets"
10185381,AURELIA Charcoal Grey & Silver Printed Dupatta,AURELIA,221,99.9,Charcoal grey and silver printed dupatta
10185055,AURELIA Women Teal Blue & Golden Printed Straight Kurta,AURELIA,221,74.9,"Teal blue and golden printed straight kurta, has a round neck, three-quarter sleeves, straight hem, and side slits"
10185611,AURELIA Women Green & Golden Printed Straight Kurta,AURELIA,221,45.4,"Green and golden printed straight kurta with sequins and waist tie-ups detail, has a notched round neck, three-quarter sleeves, straight hem, and multiple slits"
10181089,Kraft Cellar Women Silver-Toned & Black Solid Pumps,Kraft Cellar,449,11.89,"A pair of silver-toned & black pointed toe pumps, has regular styling, closed back detailSynthetic upperCushioned footbedTextured and patterned outsole, has a block heel"
10178057,HERE&NOW Women Maroon Solid Puffer Jacket,HERE&NOW,108,14.39,"Maroon solid jacket, has a mock collar, 2 pockets, zip closure, long sleeves, straight hem, and polyester lining"
10178889,GERUA Women Green & Red Printed Kurta with Palazzos,GERUA,452,10.79,"Green, red and mustard yellow printed kurta with palazzosGreen, red and mustard yellow printed straight calf length kurta, has a keyhole neck, short sleeves, straight hem, side slits, hook and eye closureGreen, red and mustard yellow printed palazzos, has partially elasticated waistband, slip-on closure, two pockets"
10185197,AURELIA Women Teal Blue & Golden Printed Flared Maxi Skirt,AURELIA,221,69.9,"Teal blue and golden printed flared maxi skirt with panelled detail, has an elasticated waistband with slip-on closure"
10181593,YWC Men Grey Melange Solid Button Shrug,YWC,448,69.9,"Grey Melange solid button longline shrug, has long sleeves, straight hem"
10185467,AURELIA Golden Solid Dupatta,AURELIA,221,99.9,Golden solid dupatta
10187847,WROGN Men Grey & Black Colourblocked Sweater,WROGN,424,17.99,"Black and Grey colourblocked sweater, has a ribbed round neck, long sleeves, and ribbed hem"
10185439,AURELIA Women Navy Blue & Red Striped Straight Kurta,AURELIA,221,64.9,"Navy blue, red and charcoal grey striped straight kurta with tie-up detail, has a mandarin collar, three-quarter sleeves, straight hem, and multiple slits"
10182355,Style Quotient Women Blue Solid Denim Jacket,Style Quotient,234,10.28,"Blue solid denim jacket, has a spread collar, two pockets, button closure, long sleeves, straight hem, and unlined"
10176849,Ecko Unltd Men Black Slim Fit Camouflage Printed Casual Shirt,Ecko Unltd,135,69.9,"Black camouflage printed casual shirt, has a spread collar, long sleeves, button placket, curved hem, 2 flap pockets"
10186035,AURELIA Women Pink & Navy Blue Regular Fit Striped Cropped Trousers,AURELIA,221,43.9,"Pink and navy blue striped mid-rise cropped trousers, slip-on closure"
10182289,Saral Home Pink & Maroon Striped Microfibre Runner,Saral Home,450,83.9,Set content: One runner Colour: Pink and maroonFabric: Polyester Shape: Rectangular Pattern: StripedFeature: Anti-skid
10180245,MANOHARI Pink Ruffled Checked Saree,MANOHARI,462,13.49,"Design Detail:Pink checked saree, has a solid border with rufflesBlouse PieceThe model is wearing a stitched version of the blouse. The saree comes with an unstitched blouse piece."
10186843,AURELIA Women Maroon & Golden Embroidered Kurta with Palazzos & Dupatta,AURELIA,221,14.39,"Maroon and golden embroidered kurta with palazzos and dupattaMaroon and golden straight calf length kurta with tie-up detail, has a round neck, three-quarter sleeves, side slits, button closure, straight hemMaroon and golden solid palazzos, has partially elasticated waistband, slip-on closureGolden solid dupatta, has taping border"
10184387,Invincible Men Navy Blue Solid Regular Fit Sports Shorts,Invincible,456,75.9,"Navy Blue solid mid-rise sports shorts, has 2 pockets, and slip-on closure"
10187801,WROGN Men Navy Blue Slim Fit Colourblocked Pullover Sweater,WROGN,424,12.99,"Navy blue and pink colourblocked pullover sweater, has a mock collar, long sleeves, zip closure, and ribbed hem"
10177419,CODE by Lifestyle Women White Regular Fit Solid Regular Trousers,CODE by Lifestyle,166,12.99,White solid mid-rise trousers and zip closure
10185755,WILD WEST Women Grey & Black Colourblocked Round Neck T-shirt,WILD WEST,470,69.9,"Grey and Black colourblocked T-shirt, has a round neck, and long sleeves"
10185625,AURELIA Women Blue Printed Straight Chambray Kurta,AURELIA,221,67.9,"Blue printed straight chambray kurta, has a mandarin collar, three-quarter sleeves, button closure, straight hem, multiple slits, one pocket"
10186389,Lavie Olive Green Solid Hobo Bag,Lavie,331,39.89,"Olive Green solid hobo bag, has a zip closure1 main compartment, 2 external and 3 inner pocketsTablet sleeve: NoOne Handle"
10188295,WROGN Men Charcoal Grey & Black Colourblocked Round Neck T-shirt,WROGN,424,77.9,"Charcoal and Black colourblocked T-shirt, has a round neck, and long sleeves"
10186993,FAUSTO Women Black Slip-On Sneakers,FAUSTO,337,62.9,"A pair of round-toe black slip-on sneakers, has regular styling, slip-on detailCanvas upperCushioned footbedTextured and patterned outsole"
10188139,WROGN Men Charcoal Grey Solid Slim Fit Hooded Sweatshirt,WROGN,424,19.99,"Charcoal solid sweatshirt, has a hood, two pockets, long sleeves, zip closure, straight hem"
10180689,Kryptic Men Black Printed Polo Collar T-shirt,Kryptic,206,49.9,"Black printed T-shirt, has a polo collar, short sleeves"
10180755,Jack & Jones Men Navy Blue & Yellow Slim Fit Printed Casual Shirt,Jack & Jones,349,99.9,"Navy blue and yellow printed casual shirt, has a spread collar, long sleeves, button placket, and curved hem"
10182255,Blisscovered Peach-Coloured & Gold-Toned Circular Half Hoop Earrings,Blisscovered,460,41.9,Peach-Coloured and gold-toned half hoop earrings has net mesh studded with stones Secured with a post and back
10185327,AURELIA Women Maroon & Golden Printed Straight Kurta,AURELIA,221,64.9,"Maroon and golden printed straight kurta with sequinned detail, has a mandarin collar, three-quarter sleeves, straight hem, and side slits"
10186005,AURELIA Women Navy Blue & Golden Striped Wide Leg Palazzos,AURELIA,221,59.9,"A pair of navy and golden striped woven wide leg fit palazzos with zari, slip-on closure"
10179833,Kraft Cellar Women Gold-Toned Woven Design Mules,Kraft Cellar,449,11.89,"A pair of gold-toned open toe mules, has mid-top styling, open back detailSynthetic Patent upperCushioned footbedTextured and patterned outsole, has a block heel"
10186343,Lavie Yellow Textured Shoulder Bag,Lavie,331,45.59,"Yellow textured shoulder bag, has a zip closure1 main compartment, 1 external and 4 inner pocketsTablet sleeve: NoTwo Handles with a detachable sling strap"
10187051,WROGN Men Burgundy Self Design Slim Fit Biker Jacket,WROGN,424,29.99,"Burgundy self-design biker jacket, has a mock collar, 4 pockets and 1 inner pocket, zip closure, long sleeves, straight hem, and polyester lining"
10187595,WROGN Men White & Blue Slim Fit Printed Casual Shirt,WROGN,424,19.99,"White and blue printed casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket"
10182351,Style Quotient Women Beige & Black Original Straight Fit Animal Print Parallel Trousers,Style Quotient,234,59.7,"Beige and black animal print high-rise trousers, has slip-on closure, and 2 pockets"
10186573,Lavie Women Red Textured Two Fold Wallet,Lavie,331,23.27,"Red textured two fold wallet, has a button closure1 main compartment5 card holders, 1 ID card holderZip coin pocket4 slip pockets1 external pocket"
10184583,UNKNOWN by Ayesha Men Silver-Toned & Black Libra Sign Necklace,UNKNOWN by Ayesha,469,32.4,Silver-Toned and black Libra sign necklaceMaterial and stone type: Metal with Artificial BeadsClosure: Slip-On
